,sample,prediction,WER,runtime
0,"Joe Keaton disapproved of films, and Buster also had reservations about the medium.", Joe Keaton disapproved of films and Buster also had reservations about the medium.,0.07692307692307693,1.0845730304718018
1,She'll be all right., Should be alright.,0.75,0.4875624179840088
2,six, 6.,1.0,0.46658921241760254
3,All's well that ends well., All as well that ends well.,0.4,0.5399999618530273
4,It is a busy market town that serves a large surrounding area., It is a busy market town that serves a large surrounded area.,0.08333333333333333,0.6178989410400391
5,We are going to the football game tonight., They're going to the football game tonight.,0.25,0.5540721416473389
6,Elizabeth was about the same age as Maria., It's a bit more support this same age as Maria.,0.75,0.602849006652832
7,Do you mean it?, Do you drink it?,0.25,0.5034213066101074
8,How is Mozilla going to handle ambiguities like queue and cue?, How is Mosula going to bamboo and be with this like cube and cube?,0.7272727272727273,0.6558582782745361
9,You are so rude!, You are so rude.,0.25,0.4955759048461914
10,I guess you must think I'm kinda batty.,,1.0,0.4578220844268799
11,No one near the remote machine you could ring?, No one near the remote machine you could ring.,0.1111111111111111,0.5670859813690186
12,Groves started writing songs when she was four years old., Grafts is thought of writing songs when she was four years old.,0.4,0.6284830570220947
13,This led to both the Red Terror and the White Terror., This led to both the red tear and the white tear.,0.36363636363636365,0.5955684185028076
14,The Sacramento Valley Rail Station is just a short walk away., The Sacramento Valley Rail Station is just a short walk away.,0.0,0.5927202701568604
15,"The most recent presidents of the United States are Donald Trump, Barack Obama, and George W. Bush."," The most recent presidents of the United States are Donald Trump, Barack Obama and Judge",0.23529411764705882,1.0486557483673096
16,There was nothing to hold him back except himself.," There was nothing to go to the ground back, except himself.",0.5555555555555556,0.6048729419708252
17,These locomotives are serviced at Washwood Heath., These locomotives are serviced at Washwood Heath.,0.0,0.5908663272857666
18,It might be in this writer's Top Ten!, It might be in this right as top 10.,0.5,0.5706996917724609
19,We spoke often., We spoke our phone.,0.6666666666666666,0.5041501522064209
20,Mrs. Lewis was selected as the new commissioner., Mrs. Lewis was selected as the new commissioner.,0.0,0.5643751621246338
21,The electrician looked puzzled., in the iteration you will do it.,1.75,3.145725965499878
22,The ladder on the fire truck was not long enough., A bit later on the fighter truck was not low enough.,0.5,0.5925381183624268
23,I will tell her what we decided., I will tell now what we decided.,0.14285714285714285,0.5439634323120117
24,Enoxaparin belongs to the class of drugs known as low molecular weight heparins.," We'll show you about the space since earlier. Here we are so you, guys, guys in the front.",1.3076923076923077,4.397544622421265
25,"I guess, it's a never-ending story.", I guess it's a never ending story.,0.5,0.5461618900299072
26,Good things come in small packages., Good things coming small packages.,0.3333333333333333,0.5077939033508301
27,It is a member theater of the Union of the Theatres of Europe., It is a member theater of the union of the theaters of Europe.,0.15384615384615385,0.6164529323577881
28,"I like apples, pears, and pomegranate, but I do like strawberries or grapes."," I like apples, pears, and pomegranate, but I do like strawberries or grapes.",0.0,0.7124872207641602
29,YOU WANNA TAKE THIS OUTSIDE?, You want to take this outside.,1.2,0.5228288173675537
30,The immersion in hot water also kills the silkworm pupa.," The immersion in hot water also kills the sixth one. Cool, bye.",0.4,0.654916524887085
31,"She married her business partner, Steve Lane.", She married her business partner Stephen Lee.,0.42857142857142855,0.543463945388794
32,Who has already arrived?, Who has already arrived?,0.0,0.4959862232208252
33,The attack on our root server overstrained our senior administrator.," that it takes on your road server of our strange, our senior administrator.",0.8,0.6333694458007812
34,Do you want me?, Do you watch me?,0.25,0.5036947727203369
35,That would be funny if he did., That would be funny if he did.,0.0,0.533104419708252
36,"Although she had flowers and applause, Mavis said she was not content."," Although, she had flowers and applause, maybe said she was not content.",0.16666666666666666,0.6271383762359619
37,"When the user's identity has been accepted by the server, you will be notified."," When the user's identity has been accepted by the server, you will be notified.",0.0,0.6584508419036865
38,Madin was a significant figure of post-war Birmingham architecture., Imagine was a significant figure of post-war Birmingham architecture.,0.1111111111111111,0.5951759815216064
39,Add the column and put the sum here., Add the column and put the sum here.,0.0,0.5597841739654541
40,"Hello, Benjamin.", Hello Benjamin.,0.5,0.46901655197143555
41,"After playing tennis in virtual reality, he felt dizzy."," After playing tennis and virtual reality, he felt dizzy.",0.1111111111111111,0.5913453102111816
42,A mansion was usually set on a one square., The mention was usually sheet on a 1 square.,0.4444444444444444,0.5668041706085205
43,Have you the key?, Have you the key?,0.0,0.4941554069519043
44,Rapidan Campaign May–June.," Give them a campaign, may it tune.",2.3333333333333335,0.5507485866546631
45,"Alston commented that he felt the cartoonist ""might have had some racial intent"".", Alstone commented that you felt the cartoonist might have had some racial intent.,0.3076923076923077,0.662769079208374
46,Doing a handstand needs a lot of practice to learn.," During the hands down, it's a lot of practice to learn.",0.5,0.6341533660888672
47,Man in red tshirt and baseball cap viewed from above he is has a pile of posters, Man in rotitian and baseball cap will come above. He has a pile of posture.,0.47058823529411764,0.6899118423461914
48,The two films were then released within one day of each other., The two films were then released within one day each other.,0.08333333333333333,0.5962622165679932
49,‘What did he say his name was?’ asked the captain., What did he say his name was asked for the captain?,0.4,0.5967626571655273
50,"At the hospital, I met a very nice nurse."," Got me hospital, I met a very nice nurse.",0.2222222222222222,0.5832779407501221
51,yes, Yes.,1.0,0.45493412017822266
52,He received his Ph.," He received his pH, that.",0.5,0.5487363338470459
53,"Since their inception, Harris has been the band's principal composer and lyricist.", you can have at a few hours of TV business B Bellows.,1.0,6.439838409423828
54,"After experiencing a mind-blowing sensual orgy, Mike was sure he had taken an overdose."," After experiencing a mind-blowing sense while origin, mics will surely take an elevator.",0.6428571428571429,0.7025754451751709
55,Religious festivals include the Muslim Eids and the Christian Christmas and Easter., Religious festivals include the Muslim Eats and the Christian Christmas and Easter.,0.08333333333333333,0.6383497714996338
56,"What do you advise, sir?"," What do you advise, sir?",0.0,0.5246865749359131
57,"Charles looked on, angry that there was nothing he could do.", Charles looked on and agreed that there was nothing he could do.,0.2727272727272727,0.6099417209625244
58,Alexandria and Texas were shut down mid-season., Alexandria and Texas were shut down mid-season.,0.0,0.57204270362854
59,"Karina Smirnoff of ""Dancing With The Stars"" hosted the following month."," Karina is far enough of dancing with the stars, hosted the following month.",0.6363636363636364,0.6598048210144043
60,It is inhibited by the pneumotaxic centre., It is inhibited by the pneumotoxic center.,0.2857142857142857,0.5741288661956787
61,Her intro later appeared on the David Holmes Essential Collection., Her angel later appeared on the David Holmes essential collection.,0.3,0.5790259838104248
62,An important person in the life of Emile Claus was the painter Jenny Montigny.," An important person in the life of a man who was the painter, Jane, and one dignity.",0.5714285714285714,0.7058813571929932
63,"In the United States, Federal Vehicle fleets refers to the federal government's vehicles."," In the United States, federal vehicle fleets refer to the federal government's vehicles.",0.23076923076923078,0.6614947319030762
64,There is also a garnet mine in West Redding., There is also a Garnet Mine in West Reading.,0.3333333333333333,0.5794017314910889
65,"They hastily drive to the plane, and flee from the dangers of the mob.", They hastily drive to the plane and flee from the dangers of the mob.,0.07142857142857142,0.6397585868835449
66,"It was won by a woman from Vara, Sweden."," It was one body, a woman from the Switted building.",0.5555555555555556,0.6083476543426514
67,The prints are then delivered to the customer., The frames are then delivered to the cost of this.,0.5,0.5818607807159424
68,There was a long silence., There was a long silence.,0.0,0.5099456310272217
69,Maybe he just put it there for safe keeping?, Maybe he just put it there for safekeeping.,0.2222222222222222,0.5638449192047119
70,"In spite of this, I still believed that there were men in Mars."," In spite of this, I still live that there were men and Mars.",0.15384615384615385,0.6523430347442627
71,"The land was ruined, and I had to find some other way to earn a living."," The land is filled, I have to insomatulate and leave.",0.75,0.647632360458374
72,"I pointed out Mars, a bright dot of light.", I pointed out Mars a bright dot of light.,0.1111111111111111,0.5654373168945312
73,I wondered if those birds were redwings?, I wondered if those birds were red wings.,0.2857142857142857,0.5528175830841064
74,The state plans to re-work those curves to improve safety., The state plans to rework those curves to improve safety.,0.1,0.5938644409179688
75,He ended up running to the bars which fortified the windows of the first floor., He ended up running to the barrows which fortified the windows of the first floor.,0.06666666666666667,0.6646323204040527
76,"She takes him to the lift, sending him downwards."," She takes him to the leaf, sending him downwards.",0.1111111111111111,0.5851318836212158
77,"I know why I want to get back to my flock, he thought."," I know why I want to get back to my flock, he thought.",0.0,0.6299717426300049
78,She is married to the rapper and playwright Baba Brinkman., She's married to the rapper and they write about bring men.,0.7,0.6101067066192627
79,"Many notable problem and study composers are also International Judges, including Genrikh Kasparyan.", Many notable problem and the steady compressors are also international judges including Kasparium.,0.5384615384615384,1.0697996616363525
80,Do you have Hugo's phone number?, Do you have Hugo's phone number?,0.0,0.551079511642456
81,"You should see the other guy, specifically, how good at fighting he is."," You shall see the other guy, specifically how good that fighting is.",0.3076923076923077,0.6159725189208984
82,He is of African-American and Italian descent., He is an African American named Charlie Desan.,0.8571428571428571,0.5691323280334473
83,Lord Kingsdown funded the Kingsdown Church., Lord Kings Down funded the Kings Down Church.,0.6666666666666666,0.5580668449401855
84,That's not Carson Sphinx., That's not Carson Spinks.,0.25,0.5305202007293701
